name,views,description,img_alt,video_link,warn_info
asics,6694,Warmer weather calls for off-road running in the FUJILITE™ 2 shoe.  #,Warmer weather calls for off-road running in the FUJILITE™ 2 shoe.  ##ASICS##ASICSshoes👟##ASICSRunning##runtok##RunForIt##Meditate##trailrunninglife##trailrunningtiktok##Clarity#FitTok created by ASICS with ASICS's original sound,/@asics/video/7132914898807426306,
asics,512.3K,Introducing the GEL-KAYANO 29. Available now on asics.com. ,Introducing the GEL-KAYANO 29. Available now on asics.com. #running #ASICSshoes👟 #RunningTok #RunningShoes created by ASICS with WZ Beat's Beat Automotivo Tan Tan Tan Viral,/@asics/video/7130612816310029570,
asics,4963,Behind the scenes of our upcoming collaboration with ,Behind the scenes of our upcoming collaboration with @nakedcph! #fashion #sneakerhead #shoes #shoehaul created by ASICS with INJI's GASLIGHT,/@asics/video/7130272132424092929,
asics,7930,Get up close and personal with the GEL-NIMBUS 24 ,Get up close and personal with the GEL-NIMBUS 24 #ASICS #ASICSshoes👟 #ASICSRunning #runtok #satisfying #RunForIt created by ASICS with ASICS's original sound - ASICS,/@asics/video/7129892774488329474,
asics,3700, just won gold in Birmingham and we couldn’t look away from the screen either 🥇 ,@mattydenny_ just won gold in Birmingham and we couldn’t look away from the screen either 🥇 #discusthrow #trackandfield #birmingham created by ASICS with ASICS's original sound,/@asics/video/7128456216023534849,
asics,3017,A look at setup for the World Athletics Championship Oregon 22! ,A look at setup for the World Athletics Championship Oregon 22! #WCHOregon22 #oregon22 #running #trackandfield #RunningTok created by ASICS with ASICS's original sound,/@asics/video/7127721196082220289,
asics,3263,Welcome to the ASICS Hall at the World Athletic Championships Oregon 22! ,Welcome to the ASICS Hall at the World Athletic Championships Oregon 22! #oregon2022 #track #running#WCHOregon22 #runtok created by ASICS with Official Sound Studio's Canyons,/@asics/video/7125094718920248578,
asics,2984,5K fun run highlights from @worldathletics Championships Oregon 22 ,5K fun run highlights from @worldathletics Championships Oregon 22 #WCHOregon22 #oregon22 #running #worldchampionships #trackandfield created by ASICS with ASICS's original sound,/@asics/video/7124111624247528705,
asics,2702,"@atletiekunie has been bringing the speed to the 2022 World Athletics Championships in Eugene, Oregon! ","@atletiekunie has been bringing the speed to the 2022 World Athletics Championships in Eugene, Oregon! #trackandfield #wchoregon22 #running created by ASICS with ASICS's original sound - ASICS",/@asics/video/7123972775496125697,
asics,2106,"Meet one of our favorite heptathletes, Anouk Vetter 👋 ","Meet one of our favorite heptathletes, Anouk Vetter 👋 @Atletiekunie created by ASICS with ASICS's original sound",/@asics/video/7123348424031800577,
asics,3385,POV: running a 5K during the World Athletics Championships Oregon22,POV: running a 5K during the World Athletics Championships Oregon22 created by ASICS with ASICS's original sound,/@asics/video/7123332161477905666,
asics,3668,Team Ukraine is proudly representing the blue and yellow at this year’s Athletics World Championships. #,Team Ukraine is proudly representing the blue and yellow at this year’s Athletics World Championships. #trackandfield  #WCHOregon22 created by ASICS with ASICS's original sound,/@asics/video/7122626875700088065,
asics,4540,Congratulations to Mohamed Katir on bringing home a 🥉 at ,Congratulations to Mohamed Katir on bringing home a 🥉 at #WCHOregon22 #trackandfield #Oregon22 created by ASICS with Carol Kay's AIN'T GONNA STOP,/@asics/video/7122496102481366274,
asics,3412,"World, meet your new heptathlon silver medalist, Anouk Vetter 🥈🌎 ","World, meet your new heptathlon silver medalist, Anouk Vetter 🥈🌎 #WCHOregon22 #Oregon22 #track #heptathlon #running #worldchampionships created by ASICS with ASICS's original sound",/@asics/video/7122114510101417217,
asics,2253,"The orange machine @atletiekunienl is ready to take on the 2022 World Athletics Championships in Eugene, Oregon.Let’s go. 🇳🇱#WCH","The orange machine @atletiekunienl is ready to take on the 2022 World Athletics Championships in Eugene, Oregon.Let’s go. 🇳🇱#WCHOregon22 #SoundMindSoundBody #track #trackandfield created by ASICS with Nate Rose & Ollie Joseph's Sheesh",/@asics/video/7120979863523101954,
asics,6013,Get to know the GEL-KAYANO™ 28 shoe from our PLATINUM Collection. ,Get to know the GEL-KAYANO™ 28 shoe from our PLATINUM Collection. #ASICSPlatinum #ASICSshoes👟 #ASICSRunning #RunForIt #RunningTok #RunningShoes created by ASICS with ASICS's original sound,/@asics/video/7118874632903544065,
asics,6.9M,Fun fact: Rotating your shoes may help prevent injuries by creating variety in your running position. ,Fun fact: Rotating your shoes may help prevent injuries by creating variety in your running position. #ASICS #ASICSshoes👟 #Running #Sneakers created by ASICS with ASICS's original sound - ASICS,/@asics/video/7117666412402904321,
asics,4099,Andersson Bell x Asics PROTOBLAST. Available now in the US. ,Andersson Bell x Asics PROTOBLAST. Available now in the US. #sneakers #sneakerhead #asicssportstyle #sneakershopping #fashiontok created by ASICS with ASICS's original sound - ASICS,/@asics/video/7115129856647531778,
asics,3754,Andersson Bell x ASICS PROTOBLAST. Available now in the US. ,Andersson Bell x ASICS PROTOBLAST. Available now in the US. #sneakers #sneakerhead #asicssportstyle #sneakershopping #fashiontok created by ASICS with ASICS's original sound - ASICS,/@asics/video/7115127450203344129,
asics,4862,Andersson Bell x Asics PROTOBLAST. Available now in the US. ,Andersson Bell x Asics PROTOBLAST. Available now in the US. #sneakers #sneakerhead #asicssportstyle #sneakershopping #fashiontok created by ASICS with ASICS's original sound - ASICS,/@asics/video/7115122082333134081,
asics,13.1K,Level-up your photo skills and show off your shoes. 📸 👟,Level-up your photo skills and show off your shoes. 📸 👟#ASICSshoes👟 #ASICS #ASICSRunning #RunningPose #ShoePose #RunningShoe #RunningTok #RunningOu created by ASICS with ASICS's original sound - ASICS,/@asics/video/7114739515721338113,
asics,2989,Do you lace up for a run when the sun goes down? Comment ✋ if you’re a night runner. ,Do you lace up for a run when the sun goes down? Comment ✋ if you’re a night runner. #ASICS #ASICSshoes👟 #ASICSRunning created by ASICS with ASICS's original sound,/@asics/video/7113961168229633282,
asics,8412,Reply to ,Reply to @love2run247 Are you a stride-style runner or a cadence-style runner? Tell us your running style in the comments. #METASPEED #ASICSrunning #ASICSshoes👟 #runtok #SportsTikTok #RunningCadence #OutNow created by ASICS with ASICS's original sound,/@asics/video/7112076177208134914,
asics,2975,"15 minutes and 9 seconds, that’s all the exercise you need to uplift your mind. Can’t find the time? @officialmichellevisage is on hand to help!","15 minutes and 9 seconds, that’s all the exercise you need to uplift your mind. Can’t find the time? @officialmichellevisage is on hand to help! created by ASICS with ASICS's original sound - ASICS",/@asics/video/7109150771140218114,
asics,6928,Unbox the new METASPEED™ EDGE+ and find your new PB. ,Unbox the new METASPEED™ EDGE+ and find your new PB. #METASPEED #ASICSrunning #ASICSshoes #runtok #SportsTikTok #RunningCadence #OutNow #Unboxing #running #marathontraining #track #sneaker #runningshoes created by ASICS with ASICS's original sound,/@asics/video/7109115308350147842,
asics,8967,Get ready to blast off to new personal bests in the METASPEED™+ Series – shoes designed for the way you run.  The countdown has begun… ,Get ready to blast off to new personal bests in the METASPEED™+ Series – shoes designed for the way you run.  The countdown has begun… #running #track created by ASICS with ASICS's original sound - ASICS,/@asics/video/7106619993625840897,
asics,2336,Motion is the act of constantly evolving. ,Motion is the act of constantly evolving. @majidjordan @ian_eastwood_ #dancing #asicsstyle #sportstyle #summervibes created by ASICS with ASICS's original sound - ASICS,/@asics/video/7106226232630496518,
asics,10.4K,Your current running shoe collection might need another bright addition. Check these out. ,Your current running shoe collection might need another bright addition. Check these out. #ASICSrunning #ASICSshoes👟 #runtok #SportsTikTok #runninggirl #womenrunning #LiveUplifted created by ASICS with ASICS's original sound,/@asics/video/7105067662841072897,
asics,7189,Enjoyably soft and durable. Have you tested out the NOVABLAST shoe? ,Enjoyably soft and durable. Have you tested out the NOVABLAST shoe? #ASICSrunning #ASICSshoes👟 #runtok #SportsTikTok #runningworkout #menrunning #run created by ASICS with ASICS's original sound - ASICS,/@asics/video/7104347936074648834,
asics,7835,Spice up your runs with super fun and lightweight GEL-NOOSA TRI™ ,Spice up your runs with super fun and lightweight GEL-NOOSA TRI™ #Shoes #ASICS #Shoeaddict #runningworkout #runtok #SportsTikTok #ThisIsWhatDreamsAreMadeOf #ASICSrunning #ASICSshoes👟 created by ASICS with ASICS's original sound,/@asics/video/7103920691812093186,
asics,5324,These shoes will keep your feet warm and protected ,These shoes will keep your feet warm and protected #AllWinterLong ❄️❄️ #ASICSrunning #ASICSshoes👟 #runtok #SportsTikTok #runningshoes #track #shopping #shoehaul created by ASICS with ASICS's original sound,/@asics/video/7102418650589711617,
asics,29.9K,We’re obsessed 😍 ,We’re obsessed 😍 #shoehaul #ASICSrunning #ASICSshoes👟 #runtok #FashionForYou #runninggirl #womenrunning #LiveUplifted #shoppinghaul #running #track created by ASICS with ASICS's original sound,/@asics/video/7101690202703318273,
asics,2726,Have you ever experienced the runner’s high? ⚡ ,Have you ever experienced the runner’s high? ⚡ #ASICSrunning #ASICSshoes👟 #runtok #SportsTikTok created by ASICS with ASICS's original sound,/@asics/video/7100979780060843266,
asics,4410,Some runners own multiple pairs of running shoes. How many do you have? 👟👟 ,Some runners own multiple pairs of running shoes. How many do you have? 👟👟 #ASICSrunning #ASICSshoes👟 #runtok #SportsTikTok #OOTD #runningworkout #menrunning #runningmen created by ASICS with ASICS's original sound,/@asics/video/7099811506258267394,
asics,20.4K,Choose the right running shoe with our Shoe Finder. ,Choose the right running shoe with our Shoe Finder. #ASICSshoes👟 #ASICSRunning #runtok #SportsTikTok #SelfCare created by ASICS with ASICS's original sound,/@asics/video/7099185082849692930,
asics,2279,Prepping meals ahead is totally worth it for your running schedule. Do you have a go-to meal prep recipe? ,Prepping meals ahead is totally worth it for your running schedule. Do you have a go-to meal prep recipe? #mealpreps #healthyrecipes #foodandfitness #ASICSrunning #ASICSshoes👟 #runtok  #track #training #triathlon created by ASICS with ASICS's original sound,/@asics/video/7098350649942805761,
asics,5699,Get race-ready with the lightweight EVORIDE™ 2 shoe. ,Get race-ready with the lightweight EVORIDE™ 2 shoe. #ASICSshoes👟 🏃 #ASICS #ASICSRunning #runtok #evoride #runforit #ThisIsWhatDreamsAreMadeOf  #track #trackandfield #runningshoes #shoetok created by ASICS with ASICS's original sound,/@asics/video/7097227242199108866,
asics,6532,Make sure you’re running injury-free with these easy exercises. ,Make sure you’re running injury-free with these easy exercises. #ASICSrunning #ASICSshoes👟 #runtok #SportsTikTok #runforit #training #SelfCare #running #trackandfield #track #marathon created by ASICS with ASICS's original sound,/@asics/video/7096825533639544066,
